,probabilities,classification,prev_phone,next_phone,consonant,file,training
6277,0.0019036915618926287,ʒ,i,a,v,m16iva2,no
6263,0.05347565561532974,m,i,a,v,m16iva2,no
6264,0.209859237074852,n,i,a,v,m16iva2,no
6274,0.02767292596399784,ŋ,i,a,v,m16iva2,no
6266,0.010185702703893185,r,i,a,v,m16iva2,no
6262,0.015729732811450958,l,i,a,v,m16iva2,no
6260,0.013513966463506222,j,i,a,v,m16iva2,no
6271,0.019916526973247528,w,i,a,v,m16iva2,no
6978,0.1360328495502472,p,a,a,v,m19ava1,no
6981,0.019314218312501907,t,a,a,v,m19ava1,no
6982,0.00015572247502859682,tʃ,a,a,v,m19ava1,no
6974,0.04533286765217781,k,a,a,v,m19ava1,no
6969,0.09455655515193939,b,a,a,v,m19ava1,no
6970,0.08192295581102371,d,a,a,v,m19ava1,no
6971,0.0021169139072299004,dʒ,a,a,v,m19ava1,no
6988,0.004113868344575167,ɡ,a,a,v,m19ava1,no
6972,0.09990951418876648,f,a,a,v,m19ava1,no
6991,0.009506725706160069,θ,a,a,v,m19ava1,no
6980,0.039188649505376816,s,a,a,v,m19ava1,no
6989,0.0006930903764441609,ʃ,a,a,v,m19ava1,no
6983,0.05260159447789192,v,a,a,v,m19ava1,no
6986,0.010060504078865051,ð,a,a,v,m19ava1,no
6985,0.012328441254794598,z,a,a,v,m19ava1,no
6990,4.078224810655229e-05,ʒ,a,a,v,m19ava1,no
6976,0.2098061740398407,m,a,a,v,m19ava1,no
6977,0.086116261780262,n,a,a,v,m19ava1,no
6987,0.002980658784508705,ŋ,a,a,v,m19ava1,no
6979,0.03570851683616638,r,a,a,v,m19ava1,no
6975,0.030793655663728714,l,a,a,v,m19ava1,no
6973,0.0011344598606228828,j,a,a,v,m19ava1,no
6984,0.025585034862160683,w,a,a,v,m19ava1,no
7001,0.03954208269715309,p,a,u,v,m19avu2,no
7004,0.013790080323815346,t,a,u,v,m19avu2,no
7005,6.965079228393734e-05,tʃ,a,u,v,m19avu2,no
6997,0.012342040427029133,k,a,u,v,m19avu2,no
6992,0.046702347695827484,b,a,u,v,m19avu2,no
6993,0.06155085563659668,d,a,u,v,m19avu2,no
6994,0.0008182451711036265,dʒ,a,u,v,m19avu2,no
7011,0.004793534986674786,ɡ,a,u,v,m19avu2,no
6995,0.047740936279296875,f,a,u,v,m19avu2,no
7014,0.016049085184931755,θ,a,u,v,m19avu2,no
7003,0.028791073709726334,s,a,u,v,m19avu2,no
7012,0.0004628683382179588,ʃ,a,u,v,m19avu2,no
7006,0.047355715185403824,v,a,u,v,m19avu2,no
7009,0.021229632198810577,ð,a,u,v,m19avu2,no
7008,0.01580587401986122,z,a,u,v,m19avu2,no
7013,6.108442903496325e-05,ʒ,a,u,v,m19avu2,no
6999,0.3413044214248657,m,a,u,v,m19avu2,no
7000,0.22264626622200012,n,a,u,v,m19avu2,no
7010,0.006550493184477091,ŋ,a,u,v,m19avu2,no
7002,0.006188283674418926,r,a,u,v,m19avu2,no
6998,0.05319889262318611,l,a,u,v,m19avu2,no
6996,0.0006995024741627276,j,a,u,v,m19avu2,no
7007,0.012307023629546165,w,a,u,v,m19avu2,no
8703,0.03878065198659897,p,u,a,v,m3uva1,no
8706,0.012143624015152454,t,u,a,v,m3uva1,no
8707,0.0001606047007953748,tʃ,u,a,v,m3uva1,no
8699,0.006300257984548807,k,u,a,v,m3uva1,no
8694,0.05040082335472107,b,u,a,v,m3uva1,no
8695,0.09872640669345856,d,u,a,v,m3uva1,no
8696,0.0008294024155475199,dʒ,u,a,v,m3uva1,no
8713,0.004890155512839556,ɡ,u,a,v,m3uva1,no
8697,0.0372733511030674,f,u,a,v,m3uva1,no
8716,0.009540206752717495,θ,u,a,v,m3uva1,no
8705,0.002726162550970912,s,u,a,v,m3uva1,no
8714,0.000386572239222005,ʃ,u,a,v,m3uva1,no
8708,0.1211770698428154,v,u,a,v,m3uva1,no
8711,0.0154149504378438,ð,u,a,v,m3uva1,no
8710,0.02502613514661789,z,u,a,v,m3uva1,no
8715,0.00013893739378545433,ʒ,u,a,v,m3uva1,no
8701,0.1886124163866043,m,u,a,v,m3uva1,no
8702,0.11189958453178406,n,u,a,v,m3uva1,no
8712,0.0032632481306791306,ŋ,u,a,v,m3uva1,no
8704,0.035591572523117065,r,u,a,v,m3uva1,no
8700,0.1485268920660019,l,u,a,v,m3uva1,no
8698,0.0004438988689798862,j,u,a,v,m3uva1,no
8709,0.0877469927072525,w,u,a,v,m3uva1,no
8726,0.03322412073612213,p,u,a,v,m3uva2,no
8729,0.01791340857744217,t,u,a,v,m3uva2,no
8730,0.0005328520783223212,tʃ,u,a,v,m3uva2,no
8722,0.01176185067743063,k,u,a,v,m3uva2,no
8717,0.11193405836820602,b,u,a,v,m3uva2,no
8718,0.04153190925717354,d,u,a,v,m3uva2,no
8719,0.0034029027447104454,dʒ,u,a,v,m3uva2,no
8736,0.05663635954260826,ɡ,u,a,v,m3uva2,no
8720,0.05938156321644783,f,u,a,v,m3uva2,no
8739,0.007937046699225903,θ,u,a,v,m3uva2,no
8728,0.011208102107048035,s,u,a,v,m3uva2,no
8737,0.0005971200880594552,ʃ,u,a,v,m3uva2,no
8731,0.07210217416286469,v,u,a,v,m3uva2,no
8734,0.0037828427739441395,ð,u,a,v,m3uva2,no
8733,0.05353143438696861,z,u,a,v,m3uva2,no
8738,0.00013729368220083416,ʒ,u,a,v,m3uva2,no
8724,0.10291502624750137,m,u,a,v,m3uva2,no
8725,0.22842241823673248,n,u,a,v,m3uva2,no
8735,0.003520696423947811,ŋ,u,a,v,m3uva2,no
8727,0.03320666402578354,r,u,a,v,m3uva2,no
8723,0.08667214214801788,l,u,a,v,m3uva2,no
8721,0.0003937313158530742,j,u,a,v,m3uva2,no
8732,0.05925426259636879,w,u,a,v,m3uva2,no
377,0.03291229531168938,p,i,u,ð,f12idhu2,no
380,0.07004484534263611,t,i,u,ð,f12idhu2,no
381,0.05269124358892441,tʃ,i,u,ð,f12idhu2,no
373,0.09353704750537872,k,i,u,ð,f12idhu2,no
368,0.024107491597533226,b,i,u,ð,f12idhu2,no
369,0.20710444450378418,d,i,u,ð,f12idhu2,no
370,0.08241787552833557,dʒ,i,u,ð,f12idhu2,no
387,0.003388012293726206,ɡ,i,u,ð,f12idhu2,no
371,0.025936467573046684,f,i,u,ð,f12idhu2,no
390,0.00541195273399353,θ,i,u,ð,f12idhu2,no
379,0.037201378494501114,s,i,u,ð,f12idhu2,no
388,0.005614104680716991,ʃ,i,u,ð,f12idhu2,no
382,0.064572274684906,v,i,u,ð,f12idhu2,no
385,0.003676489694043994,ð,i,u,ð,f12idhu2,no
384,0.10859061777591705,z,i,u,ð,f12idhu2,no
389,0.0012400830164551735,ʒ,i,u,ð,f12idhu2,no
375,0.006226182449609041,m,i,u,ð,f12idhu2,no
376,0.020017381757497787,n,i,u,ð,f12idhu2,no
386,0.012780853547155857,ŋ,i,u,ð,f12idhu2,no
378,0.0010397451696917415,r,i,u,ð,f12idhu2,no
374,0.0020302373450249434,l,i,u,ð,f12idhu2,no
372,0.01696920208632946,j,i,u,ð,f12idhu2,no
383,0.12248984724283218,w,i,u,ð,f12idhu2,no
837,0.028854714706540108,p,u,u,ð,f12udhu1,no
840,0.10212993621826172,t,u,u,ð,f12udhu1,no
841,0.008716477081179619,tʃ,u,u,ð,f12udhu1,no
833,0.07028224319219589,k,u,u,ð,f12udhu1,no
828,0.025879453867673874,b,u,u,ð,f12udhu1,no
829,0.1491079479455948,d,u,u,ð,f12udhu1,no
830,0.03409784287214279,dʒ,u,u,ð,f12udhu1,no
847,0.012048732489347458,ɡ,u,u,ð,f12udhu1,no
831,0.027007654309272766,f,u,u,ð,f12udhu1,no
850,0.026529252529144287,θ,u,u,ð,f12udhu1,no
839,0.06482304632663727,s,u,u,ð,f12udhu1,no
848,0.014039049856364727,ʃ,u,u,ð,f12udhu1,no
842,0.03590880334377289,v,u,u,ð,f12udhu1,no
845,0.024005470797419548,ð,u,u,ð,f12udhu1,no
844,0.12784701585769653,z,u,u,ð,f12udhu1,no
849,0.0014817172195762396,ʒ,u,u,ð,f12udhu1,no
835,0.040811605751514435,m,u,u,ð,f12udhu1,no
836,0.12343902885913849,n,u,u,ð,f12udhu1,no
846,0.021008191630244255,ŋ,u,u,ð,f12udhu1,no
838,0.005810761358588934,r,u,u,ð,f12udhu1,no
834,0.012976079247891903,l,u,u,ð,f12udhu1,no
832,0.020899329334497452,j,u,u,ð,f12udhu1,no
843,0.022295691072940826,w,u,u,ð,f12udhu1,no
1136,0.045730575919151306,p,a,a,ð,f1adha2,no
1139,0.015558872371912003,t,a,a,ð,f1adha2,no
1140,4.120851735933684e-05,tʃ,a,a,ð,f1adha2,no
1132,0.01188979297876358,k,a,a,ð,f1adha2,no
1127,0.022891875356435776,b,a,a,ð,f1adha2,no
1128,0.15490704774856567,d,a,a,ð,f1adha2,no
1129,0.001942358212545514,dʒ,a,a,ð,f1adha2,no
1146,0.0073027415201067924,ɡ,a,a,ð,f1adha2,no
1130,0.022594241425395012,f,a,a,ð,f1adha2,no
1149,0.0048736571334302425,θ,a,a,ð,f1adha2,no
1138,0.019456949084997177,s,a,a,ð,f1adha2,no
1147,1.1451008504081983e-05,ʃ,a,a,ð,f1adha2,no
1141,0.03700774163007736,v,a,a,ð,f1adha2,no
1144,0.006164021324366331,ð,a,a,ð,f1adha2,no
1143,0.008574631065130234,z,a,a,ð,f1adha2,no
1148,4.548040669760667e-05,ʒ,a,a,ð,f1adha2,no
1134,0.314201295375824,m,a,a,ð,f1adha2,no
1135,0.277580589056015,n,a,a,ð,f1adha2,no
1145,0.006138948258012533,ŋ,a,a,ð,f1adha2,no
1137,0.003558384720236063,r,a,a,ð,f1adha2,no
1133,0.03470323234796524,l,a,a,ð,f1adha2,no
1131,0.0007460301858372986,j,a,a,ð,f1adha2,no
1142,0.004078900907188654,w,a,a,ð,f1adha2,no
1987,0.040581461042165756,p,u,u,ð,f1udhu1,no
1990,0.0362054742872715,t,u,u,ð,f1udhu1,no
1991,0.003704429604113102,tʃ,u,u,ð,f1udhu1,no
1983,0.037800226360559464,k,u,u,ð,f1udhu1,no
1978,0.07526014000177383,b,u,u,ð,f1udhu1,no
1979,0.1492415964603424,d,u,u,ð,f1udhu1,no
1980,0.02077503316104412,dʒ,u,u,ð,f1udhu1,no
1997,0.016940515488386154,ɡ,u,u,ð,f1udhu1,no
1981,0.02151053212583065,f,u,u,ð,f1udhu1,no
2000,0.025025418028235435,θ,u,u,ð,f1udhu1,no
1989,0.01875939965248108,s,u,u,ð,f1udhu1,no
1998,0.0014260616153478622,ʃ,u,u,ð,f1udhu1,no
1992,0.11001966148614883,v,u,u,ð,f1udhu1,no
1995,0.01619962975382805,ð,u,u,ð,f1udhu1,no
1994,0.10167691111564636,z,u,u,ð,f1udhu1,no
1999,0.0011104352306574583,ʒ,u,u,ð,f1udhu1,no
1985,0.04451502859592438,m,u,u,ð,f1udhu1,no
1986,0.03775305300951004,n,u,u,ð,f1udhu1,no
1996,0.005964397918432951,ŋ,u,u,ð,f1udhu1,no
1988,0.008873909711837769,r,u,u,ð,f1udhu1,no
1984,0.06166009604930878,l,u,u,ð,f1udhu1,no
1982,0.012619161047041416,j,u,u,ð,f1udhu1,no
1993,0.15237750113010406,w,u,u,ð,f1udhu1,no
2217,0.0733380913734436,p,a,u,ð,f21adhu1,no
2220,0.11745821684598923,t,a,u,ð,f21adhu1,no
2221,0.002149492735043168,tʃ,a,u,ð,f21adhu1,no
2213,0.02709137089550495,k,a,u,ð,f21adhu1,no
2208,0.0212349072098732,b,a,u,ð,f21adhu1,no
2209,0.0943804383277893,d,a,u,ð,f21adhu1,no
2210,0.013200582005083561,dʒ,a,u,ð,f21adhu1,no
2227,0.0016865464858710766,ɡ,a,u,ð,f21adhu1,no
2211,0.09534848481416702,f,a,u,ð,f21adhu1,no
2230,0.0677422359585762,θ,a,u,ð,f21adhu1,no
2219,0.1456957310438156,s,a,u,ð,f21adhu1,no
2228,0.0011011941824108362,ʃ,a,u,ð,f21adhu1,no
2222,0.04954976215958595,v,a,u,ð,f21adhu1,no
2225,0.016949020326137543,ð,a,u,ð,f21adhu1,no
2224,0.05021277815103531,z,a,u,ð,f21adhu1,no
2229,0.00015127139340620488,ʒ,a,u,ð,f21adhu1,no
2215,0.10383521020412445,m,a,u,ð,f21adhu1,no
2216,0.07616925239562988,n,a,u,ð,f21adhu1,no
2226,0.004698747768998146,ŋ,a,u,ð,f21adhu1,no
2218,0.001817696844227612,r,a,u,ð,f21adhu1,no
2214,0.024624919518828392,l,a,u,ð,f21adhu1,no
2212,0.007775638718158007,j,a,u,ð,f21adhu1,no
2223,0.0037884025368839502,w,a,u,ð,f21adhu1,no
2608,0.06204093247652054,p,i,a,ð,f21idha2,no
2611,0.03155471384525299,t,i,a,ð,f21idha2,no
2612,0.0017130807973444462,tʃ,i,a,ð,f21idha2,no
2604,0.02183517999947071,k,i,a,ð,f21idha2,no
2599,0.020016441121697426,b,i,a,ð,f21idha2,no
2600,0.35240042209625244,d,i,a,ð,f21idha2,no
2601,0.018850235268473625,dʒ,i,a,ð,f21idha2,no
2618,0.003148661693558097,ɡ,i,a,ð,f21idha2,no
2602,0.03287550434470177,f,i,a,ð,f21idha2,no
2621,0.0065897079184651375,θ,i,a,ð,f21idha2,no
2610,0.014621664769947529,s,i,a,ð,f21idha2,no
2619,0.0005950742634013295,ʃ,i,a,ð,f21idha2,no
2613,0.0721588209271431,v,i,a,ð,f21idha2,no
2616,0.003673846134915948,ð,i,a,ð,f21idha2,no
2615,0.08601440489292145,z,i,a,ð,f21idha2,no
2620,0.00039072937215678394,ʒ,i,a,ð,f21idha2,no
2606,0.05235997587442398,m,i,a,ð,f21idha2,no
2607,0.14187374711036682,n,i,a,ð,f21idha2,no
2617,0.021145641803741455,ŋ,i,a,ð,f21idha2,no
2609,0.0014907255535945296,r,i,a,ð,f21idha2,no
2605,0.008111990988254547,l,i,a,ð,f21idha2,no
2603,0.006781055126339197,j,i,a,ð,f21idha2,no
2614,0.03975755721330643,w,i,a,ð,f21idha2,no
3344,0.05751756206154823,p,a,a,ð,f7adha1,no
3347,0.025949042290449142,t,a,a,ð,f7adha1,no
3348,5.069905091659166e-05,tʃ,a,a,ð,f7adha1,no
3340,0.010677115991711617,k,a,a,ð,f7adha1,no
3335,0.020469317212700844,b,a,a,ð,f7adha1,no
3336,0.024525243788957596,d,a,a,ð,f7adha1,no
3337,0.0010015066945925355,dʒ,a,a,ð,f7adha1,no
3354,0.0005735006416216493,ɡ,a,a,ð,f7adha1,no
3338,0.05422007292509079,f,a,a,ð,f7adha1,no
3357,0.016337551176548004,θ,a,a,ð,f7adha1,no
3346,0.10285168141126633,s,a,a,ð,f7adha1,no
3355,1.5164338947215583e-05,ʃ,a,a,ð,f7adha1,no
3349,0.011922943405807018,v,a,a,ð,f7adha1,no
3352,0.004069386050105095,ð,a,a,ð,f7adha1,no
3351,0.013211608864367008,z,a,a,ð,f7adha1,no
3356,7.468157718903967e-07,ʒ,a,a,ð,f7adha1,no
3342,0.5235952734947205,m,a,a,ð,f7adha1,no
3343,0.10395698994398117,n,a,a,ð,f7adha1,no
3353,0.007866098545491695,ŋ,a,a,ð,f7adha1,no
3345,0.0009216312901116908,r,a,a,ð,f7adha1,no
3341,0.019238943234086037,l,a,a,ð,f7adha1,no
3339,0.00019977509509772062,j,a,a,ð,f7adha1,no
3350,0.000828243384603411,w,a,a,ð,f7adha1,no
3597,0.0343116819858551,p,i,i,ð,f7idhi2,no
3600,0.08369171619415283,t,i,i,ð,f7idhi2,no
3601,0.026953205466270447,tʃ,i,i,ð,f7idhi2,no
3593,0.08066445589065552,k,i,i,ð,f7idhi2,no
3588,0.04893486946821213,b,i,i,ð,f7idhi2,no
3589,0.09714409708976746,d,i,i,ð,f7idhi2,no
3590,0.07763741910457611,dʒ,i,i,ð,f7idhi2,no
3607,0.023829149082303047,ɡ,i,i,ð,f7idhi2,no
3591,0.023706238716840744,f,i,i,ð,f7idhi2,no
3610,0.013178848661482334,θ,i,i,ð,f7idhi2,no
3599,0.03718162328004837,s,i,i,ð,f7idhi2,no
3608,0.01961521990597248,ʃ,i,i,ð,f7idhi2,no
3602,0.07661182433366776,v,i,i,ð,f7idhi2,no
3605,0.010980546474456787,ð,i,i,ð,f7idhi2,no
3604,0.10349757969379425,z,i,i,ð,f7idhi2,no
3609,0.00019452284323051572,ʒ,i,i,ð,f7idhi2,no
3595,0.02328663319349289,m,i,i,ð,f7idhi2,no
3596,0.06820900738239288,n,i,i,ð,f7idhi2,no
3606,0.06815113872289658,ŋ,i,i,ð,f7idhi2,no
3598,0.0007138302316889167,r,i,i,ð,f7idhi2,no
3594,0.00476877810433507,l,i,i,ð,f7idhi2,no
3592,0.030970392748713493,j,i,i,ð,f7idhi2,no
3603,0.04576722905039787,w,i,i,ð,f7idhi2,no
4770,0.03550044447183609,p,i,i,ð,m14idhi2,no
4773,0.11253224313259125,t,i,i,ð,m14idhi2,no
4774,0.017140094190835953,tʃ,i,i,ð,m14idhi2,no
4766,0.0805099755525589,k,i,i,ð,m14idhi2,no
4761,0.013774734921753407,b,i,i,ð,m14idhi2,no
4762,0.15241920948028564,d,i,i,ð,m14idhi2,no
4763,0.05267858877778053,dʒ,i,i,ð,m14idhi2,no
4780,0.003496407298371196,ɡ,i,i,ð,m14idhi2,no
4764,0.03499222546815872,f,i,i,ð,m14idhi2,no
4783,0.006148479413241148,θ,i,i,ð,m14idhi2,no
4772,0.06873219460248947,s,i,i,ð,m14idhi2,no
4781,0.015221968293190002,ʃ,i,i,ð,m14idhi2,no
4775,0.1208534762263298,v,i,i,ð,m14idhi2,no
4778,0.0058403098955750465,ð,i,i,ð,m14idhi2,no
4777,0.05326148495078087,z,i,i,ð,m14idhi2,no
4782,0.005668092984706163,ʒ,i,i,ð,m14idhi2,no
4768,0.02303898148238659,m,i,i,ð,m14idhi2,no
4769,0.10843168199062347,n,i,i,ð,m14idhi2,no
4779,0.025011742487549782,ŋ,i,i,ð,m14idhi2,no
4771,0.0018695442704483867,r,i,i,ð,m14idhi2,no
4767,0.006643755827099085,l,i,i,ð,m14idhi2,no
4765,0.0108103696256876,j,i,i,ð,m14idhi2,no
4776,0.0454239659011364,w,i,i,ð,m14idhi2,no
5276,0.040998704731464386,p,u,a,ð,m14udha1,no
5279,0.024794671684503555,t,u,a,ð,m14udha1,no
5280,0.0005195377161726356,tʃ,u,a,ð,m14udha1,no
5272,0.005914406850934029,k,u,a,ð,m14udha1,no
5267,0.0480678528547287,b,u,a,ð,m14udha1,no
5268,0.2852828800678253,d,u,a,ð,m14udha1,no
5269,0.0037005410995334387,dʒ,u,a,ð,m14udha1,no
5286,0.00978342816233635,ɡ,u,a,ð,m14udha1,no
5270,0.017130179330706596,f,u,a,ð,m14udha1,no
5289,0.02892533876001835,θ,u,a,ð,m14udha1,no
5278,0.008426749147474766,s,u,a,ð,m14udha1,no
5287,0.0005204903427511454,ʃ,u,a,ð,m14udha1,no
5281,0.13353167474269867,v,u,a,ð,m14udha1,no
5284,0.015157892368733883,ð,u,a,ð,m14udha1,no
5283,0.06974946707487106,z,u,a,ð,m14udha1,no
5288,0.0005378020578064024,ʒ,u,a,ð,m14udha1,no
5274,0.03781649097800255,m,u,a,ð,m14udha1,no
5275,0.049725811928510666,n,u,a,ð,m14udha1,no
5285,0.001540354103781283,ŋ,u,a,ð,m14udha1,no
5277,0.04383439943194389,r,u,a,ð,m14udha1,no
5273,0.11833300441503525,l,u,a,ð,m14udha1,no
5271,0.0030447691679000854,j,u,a,ð,m14udha1,no
5282,0.05266352370381355,w,u,a,ð,m14udha1,no
5575,0.02551780641078949,p,a,i,ð,m16adhi1,no
5578,0.08237946033477783,t,a,i,ð,m16adhi1,no
5579,0.0006650890572927892,tʃ,a,i,ð,m16adhi1,no
5571,0.011657530441880226,k,a,i,ð,m16adhi1,no
5566,0.019198255613446236,b,a,i,ð,m16adhi1,no
5567,0.09742888063192368,d,a,i,ð,m16adhi1,no
5568,0.010646726004779339,dʒ,a,i,ð,m16adhi1,no
5585,0.0014682497130706906,ɡ,a,i,ð,m16adhi1,no
5569,0.08357378840446472,f,a,i,ð,m16adhi1,no
5588,0.054568465799093246,θ,a,i,ð,m16adhi1,no
5577,0.13220447301864624,s,a,i,ð,m16adhi1,no
5586,0.000378491822630167,ʃ,a,i,ð,m16adhi1,no
5580,0.02231425605714321,v,a,i,ð,m16adhi1,no
5583,0.036259859800338745,ð,a,i,ð,m16adhi1,no
5582,0.0470285527408123,z,a,i,ð,m16adhi1,no
5587,0.0002021637192228809,ʒ,a,i,ð,m16adhi1,no
5573,0.2402414232492447,m,a,i,ð,m16adhi1,no
5574,0.10619101673364639,n,a,i,ð,m16adhi1,no
5584,0.00713120773434639,ŋ,a,i,ð,m16adhi1,no
5576,0.0005011212197132409,r,a,i,ð,m16adhi1,no
5572,0.012167715467512608,l,a,i,ð,m16adhi1,no
5570,0.005986050236970186,j,a,i,ð,m16adhi1,no
5581,0.0022892416454851627,w,a,i,ð,m16adhi1,no
6357,0.02269110456109047,p,u,u,ð,m16udhu2,no
6360,0.011579453013837337,t,u,u,ð,m16udhu2,no
6361,0.0006947431247681379,tʃ,u,u,ð,m16udhu2,no
6353,0.011358375661075115,k,u,u,ð,m16udhu2,no
6348,0.05342579632997513,b,u,u,ð,m16udhu2,no
6349,0.06983717530965805,d,u,u,ð,m16udhu2,no
6350,0.0038943751715123653,dʒ,u,u,ð,m16udhu2,no
6367,0.025515129789710045,ɡ,u,u,ð,m16udhu2,no
6351,0.016994960606098175,f,u,u,ð,m16udhu2,no
6370,0.02180257998406887,θ,u,u,ð,m16udhu2,no
6359,0.00910272914916277,s,u,u,ð,m16udhu2,no
6368,0.00026795401936396956,ʃ,u,u,ð,m16udhu2,no
6362,0.0836573913693428,v,u,u,ð,m16udhu2,no
6365,0.018731486052274704,ð,u,u,ð,m16udhu2,no
6364,0.04991299286484718,z,u,u,ð,m16udhu2,no
6369,7.000187906669453e-05,ʒ,u,u,ð,m16udhu2,no
6355,0.10759293287992477,m,u,u,ð,m16udhu2,no
6356,0.22612354159355164,n,u,u,ð,m16udhu2,no
6366,0.03382368013262749,ŋ,u,u,ð,m16udhu2,no
6358,0.014104186557233334,r,u,u,ð,m16udhu2,no
6354,0.13213348388671875,l,u,u,ð,m16udhu2,no
6352,0.0028889442328363657,j,u,u,ð,m16udhu2,no
6363,0.08379688113927841,w,u,u,ð,m16udhu2,no
6679,0.05312097817659378,p,a,a,ð,m19adha1,no
6682,0.029853172600269318,t,a,a,ð,m19adha1,no
6683,0.0002734599693212658,tʃ,a,a,ð,m19adha1,no
6675,0.036517027765512466,k,a,a,ð,m19adha1,no
6670,0.04283653572201729,b,a,a,ð,m19adha1,no
6671,0.05071491375565529,d,a,a,ð,m19adha1,no
6672,0.0027292172890156507,dʒ,a,a,ð,m19adha1,no
6689,0.0016341761220246553,ɡ,a,a,ð,m19adha1,no
6673,0.06883647292852402,f,a,a,ð,m19adha1,no
6692,0.01397694367915392,θ,a,a,ð,m19adha1,no
6681,0.10244234651327133,s,a,a,ð,m19adha1,no
6690,0.0008533470099791884,ʃ,a,a,ð,m19adha1,no
6684,0.02220468781888485,v,a,a,ð,m19adha1,no
6687,0.011645725928246975,ð,a,a,ð,m19adha1,no
6686,0.03732450306415558,z,a,a,ð,m19adha1,no
6691,4.793432526639663e-05,ʒ,a,a,ð,m19adha1,no
6677,0.2789706885814667,m,a,a,ð,m19adha1,no
6678,0.2154977172613144,n,a,a,ð,m19adha1,no
6688,0.005800360813736916,ŋ,a,a,ð,m19adha1,no
6680,0.00416809506714344,r,a,a,ð,m19adha1,no
6676,0.01002250611782074,l,a,a,ð,m19adha1,no
6674,0.0010253209620714188,j,a,a,ð,m19adha1,no
6685,0.009503958746790886,w,a,a,ð,m19adha1,no
6702,0.03029424138367176,p,a,u,ð,m19adhu2,no
6705,0.024375982582569122,t,a,u,ð,m19adhu2,no
6706,7.629191532032564e-05,tʃ,a,u,ð,m19adhu2,no
6698,0.006587929558008909,k,a,u,ð,m19adhu2,no
6693,0.0277987290173769,b,a,u,ð,m19adhu2,no
6694,0.08262841403484344,d,a,u,ð,m19adhu2,no
6695,0.0020664981566369534,dʒ,a,u,ð,m19adhu2,no
6712,0.001638840651139617,ɡ,a,u,ð,m19adhu2,no
6696,0.057082291692495346,f,a,u,ð,m19adhu2,no
6715,0.011582168750464916,θ,a,u,ð,m19adhu2,no
6704,0.04466855525970459,s,a,u,ð,m19adhu2,no
6713,0.00022705012816004455,ʃ,a,u,ð,m19adhu2,no
6707,0.03270849958062172,v,a,u,ð,m19adhu2,no
6710,0.030895652249455452,ð,a,u,ð,m19adhu2,no
6709,0.018544206395745277,z,a,u,ð,m19adhu2,no
6714,4.48114842583891e-05,ʒ,a,u,ð,m19adhu2,no
6700,0.25634804368019104,m,a,u,ð,m19adhu2,no
6701,0.34219902753829956,n,a,u,ð,m19adhu2,no
6711,0.006954427808523178,ŋ,a,u,ð,m19adhu2,no
6703,0.001296234899200499,r,a,u,ð,m19adhu2,no
6699,0.012459316290915012,l,a,u,ð,m19adhu2,no
6697,0.0014878365909680724,j,a,u,ð,m19adhu2,no
6708,0.008034988306462765,w,a,u,ð,m19adhu2,no
8059,0.03289690986275673,p,i,a,ð,m3idha2,no
8062,0.026189861819148064,t,i,a,ð,m3idha2,no
8063,0.001648375648073852,tʃ,i,a,ð,m3idha2,no
8055,0.028904151171445847,k,i,a,ð,m3idha2,no
8050,0.02243880368769169,b,i,a,ð,m3idha2,no
8051,0.4472968578338623,d,i,a,ð,m3idha2,no
8052,0.00858357548713684,dʒ,i,a,ð,m3idha2,no
8069,0.0027537154965102673,ɡ,i,a,ð,m3idha2,no
8053,0.030488256365060806,f,i,a,ð,m3idha2,no
8072,0.002379668178036809,θ,i,a,ð,m3idha2,no
8061,0.00826059840619564,s,i,a,ð,m3idha2,no
8070,0.0008475700742565095,ʃ,i,a,ð,m3idha2,no
8064,0.09929171949625015,v,i,a,ð,m3idha2,no
8067,0.002370408968999982,ð,i,a,ð,m3idha2,no
8066,0.0681861862540245,z,i,a,ð,m3idha2,no
8071,0.001541120931506157,ʒ,i,a,ð,m3idha2,no
8057,0.03543886914849281,m,i,a,ð,m3idha2,no
8058,0.0759224221110344,n,i,a,ð,m3idha2,no
8068,0.0023766926024109125,ŋ,i,a,ð,m3idha2,no
8060,0.03730525076389313,r,i,a,ð,m3idha2,no
8056,0.03291400521993637,l,i,a,ð,m3idha2,no
8054,0.001124891685321927,j,i,a,ð,m3idha2,no
8065,0.03083992749452591,w,i,a,ð,m3idha2,no
8082,0.03377009183168411,p,i,u,ð,m3idhu1,no
8085,0.07747936993837357,t,i,u,ð,m3idhu1,no
8086,0.028872529044747353,tʃ,i,u,ð,m3idhu1,no
8078,0.04297320917248726,k,i,u,ð,m3idhu1,no
8073,0.02510920539498329,b,i,u,ð,m3idhu1,no
8074,0.22432124614715576,d,i,u,ð,m3idhu1,no
8075,0.0669744685292244,dʒ,i,u,ð,m3idhu1,no
8092,0.0030566162895411253,ɡ,i,u,ð,m3idhu1,no
8076,0.015888391062617302,f,i,u,ð,m3idhu1,no
8095,0.011837001889944077,θ,i,u,ð,m3idhu1,no
8084,0.026447279378771782,s,i,u,ð,m3idhu1,no
8093,0.012356325052678585,ʃ,i,u,ð,m3idhu1,no
8087,0.06814580410718918,v,i,u,ð,m3idhu1,no
8090,0.01225998718291521,ð,i,u,ð,m3idhu1,no
8089,0.12001582980155945,z,i,u,ð,m3idhu1,no
8094,0.0051076458767056465,ʒ,i,u,ð,m3idhu1,no
